order_id,Customer_ID,Product_ID,Order_Date,Order_Status,Order_Quantity,Unit_Price,Discount,Shipping_Mode,Shipping_Carrier,Shipping_Date_Scheduled,Shipping_Date_Actual,Delivery_Status,Late_Delivery_Risk_Flag,VAT_Rate,COGS,Unit_Price_Effective,Order_Total,VAT_Amount,Profit_Per_Order
ORD0019138,CUST00373,PROD00010,6/7/2023,Completed,3,171.39,0.09,Express,CarrierC,6/10/2023,6/14/2023,Late,1,0.19,429.21,155.9649,467.8947,88.899993,38.6847
ORD0019139,CUST00038,PROD00124,3/13/2024,Completed,6,72.05,0.05,Same Day,CarrierD,3/14/2024,3/18/2024,Late,1,0.18,158.76,68.4475,410.685,73.9233,251.925
ORD0019140,CUST00355,PROD00017,1/21/2024,Pending,1,116.51,0.23,Standard,CarrierC,1/23/2024,1/24/2024,Late,1,0.21,64.33,89.7127,89.7127,18.839667,25.3827
ORD0019141,CUST00380,PROD00168,2/15/2024,Completed,4,177.65,0.21,Economy,CarrierC,2/20/2024,2/22/2024,Late,1,0.2,165.48,140.3435,561.374,112.2748,395.894
ORD0019142,CUST00495,PROD00196,2/14/2024,Completed,4,213.06,0.01,Express,CarrierA,2/17/2024,2/17/2024,On Time,0,0.22,292.4,210.9294,843.7176,185.617872,551.3176
ORD0019143,CUST00231,PROD00191,3/10/2022,Completed,4,171.78,0.07,Same Day,CarrierC,3/16/2022,3/20/2022,Late,1,0.2,92.64,159.7554,639.0216,127.80432,546.3816
ORD0019144,CUST00478,PROD00143,8/5/2023,Completed,5,132.07,0.11,Standard,CarrierA,8/11/2023,8/14/2023,Late,1,0.1,509.8,117.5423,587.7115,58.77115,77.9115
ORD0019145,CUST00262,PROD00097,11/28/2023,Completed,3,223.58,0.05,Economy,CarrierC,11/29/2023,12/3/2023,Late,1,0.25,320.79,212.401,637.203,159.30075,316.413
ORD0019146,CUST00068,PROD00167,6/1/2024,Completed,7,211.92,0.12,Same Day,CarrierE,6/5/2024,6/7/2024,Late,1,0.2,472.85,186.4896,1305.4272,261.08544,832.5772
ORD0019147,CUST00179,PROD00057,5/4/2022,Completed,6,163,0.14,Same Day,CarrierB,5/6/2022,5/6/2022,On Time,0,0.25,133.56,140.18,841.08,210.27,707.52
ORD0019148,CUST00357,PROD00138,2/23/2023,Completed,3,249.12,0.13,Standard,CarrierE,2/24/2023,2/28/2023,Late,1,0.1,426.27,216.7344,650.2032,65.02032,223.9332
ORD0019149,CUST00419,PROD00071,1/4/2024,Completed,8,277.95,0.12,Same Day,CarrierC,1/7/2024,1/10/2024,Late,1,0.2,1244.72,244.596,1956.768,391.3536,712.048
ORD0019150,CUST00186,PROD00097,6/7/2023,Cancelled,2,223.58,0.21,Express,CarrierA,6/9/2023,6/11/2023,Late,1,0,213.86,176.6282,353.2564,0,139.3964
ORD0019151,CUST00441,PROD00017,11/9/2023,Completed,2,116.51,0,Economy,CarrierE,11/13/2023,11/14/2023,Late,1,0,128.66,116.51,233.02,0,104.36
ORD0019152,CUST00201,PROD00076,8/26/2023,Completed,3,224.88,0.01,Economy,CarrierD,8/28/2023,9/1/2023,Late,1,0.22,441.48,222.6312,667.8936,146.936592,226.4136
ORD0019153,CUST00390,PROD00017,1/30/2024,Completed,9,116.51,0.22,Economy,CarrierD,1/31/2024,2/2/2024,Late,1,0.1,578.97,90.8778,817.9002,81.79002,238.9302
ORD0019154,CUST00013,PROD00111,12/7/2022,Cancelled,5,130.15,0.2,Express,CarrierD,12/11/2022,12/13/2022,Late,1,0.22,307.5,104.12,520.6,114.532,213.1
ORD0019155,CUST00443,PROD00120,8/31/2024,Completed,3,151.46,0.18,Economy,CarrierB,9/1/2024,9/3/2024,Late,1,0.1,330.51,124.1972,372.5916,37.25916,42.0816
ORD0019156,CUST00214,PROD00144,11/1/2022,Completed,8,131.58,0.07,Standard,CarrierC,11/4/2022,11/5/2022,Late,1,0.1,509.36,122.3694,978.9552,97.89552,469.5952
ORD0019157,CUST00220,PROD00119,3/13/2024,Completed,6,206.73,0.02,Same Day,CarrierB,3/18/2024,3/20/2024,Late,1,0.19,1074.3,202.5954,1215.5724,230.958756,141.2724
ORD0019158,CUST00286,PROD00078,6/6/2022,Completed,6,118.68,0.06,Economy,CarrierB,6/12/2022,6/16/2022,Late,1,0.2,116.64,111.5592,669.3552,133.87104,552.7152
ORD0019159,CUST00244,PROD00003,3/29/2022,Completed,4,176.18,0.23,Standard,CarrierA,4/4/2022,4/5/2022,Late,1,0.2,590.96,135.6586,542.6344,108.52688,-48.3256
ORD0019160,CUST00356,PROD00108,8/16/2022,Pending,3,204.16,0.08,Same Day,CarrierB,8/22/2022,8/25/2022,Late,1,0.25,456.99,187.8272,563.4816,140.8704,106.4916
ORD0019161,CUST00258,PROD00051,7/25/2024,Completed,7,241.77,0.15,Express,CarrierE,7/28/2024,7/31/2024,Late,1,0.2,1358.49,205.5045,1438.5315,287.7063,80.0415
ORD0019162,CUST00058,PROD00114,12/31/2022,Completed,5,307.16,0.14,Express,CarrierA,1/3/2023,1/5/2023,Late,1,0.22,812.9,264.1576,1320.788,290.57336,507.888
ORD0019163,CUST00036,PROD00094,9/18/2024,Completed,2,171.68,0.01,Economy,CarrierA,9/24/2024,9/28/2024,Late,1,0,228.9,169.9632,339.9264,0,111.0264
ORD0019164,CUST00328,PROD00174,10/8/2023,Completed,3,153.21,0.2,Standard,CarrierA,10/12/2023,10/14/2023,Late,1,0.1,147.51,122.568,367.704,36.7704,220.194
ORD0019165,CUST00429,PROD00116,9/23/2022,Pending,4,280.85,0.09,Express,CarrierD,9/28/2022,9/29/2022,Late,1,0.1,699.72,255.5735,1022.294,102.2294,322.574
ORD0019166,CUST00490,PROD00183,3/25/2022,Completed,5,281.52,0.01,Same Day,CarrierE,3/31/2022,4/4/2022,Late,1,0.18,926.6,278.7048,1393.524,250.83432,466.924
ORD0019167,CUST00498,PROD00105,7/31/2022,Completed,5,292.26,0.05,Standard,CarrierD,8/3/2022,8/7/2022,Late,1,0.1,909.9,277.647,1388.235,138.8235,478.335
ORD0019168,CUST00393,PROD00099,8/6/2022,Completed,5,105.28,0.11,Express,CarrierB,8/9/2022,8/13/2022,Late,1,0.25,49.8,93.6992,468.496,117.124,418.696
ORD0019169,CUST00382,PROD00154,5/2/2024,Completed,5,129.07,0.21,Express,CarrierC,5/6/2024,5/9/2024,Late,1,0.21,502.2,101.9653,509.8265,107.063565,7.6265
ORD0019170,CUST00193,PROD00076,1/19/2024,Completed,2,224.88,0.09,Same Day,CarrierA,1/24/2024,1/24/2024,On Time,0,0.2,294.32,204.6408,409.2816,81.85632,114.9616
ORD0019171,CUST00333,PROD00159,5/31/2022,Completed,8,192.67,0.15,Standard,CarrierD,6/6/2022,6/10/2022,Late,1,0.2,410.72,163.7695,1310.156,262.0312,899.436
ORD0019172,CUST00050,PROD00081,11/17/2023,Completed,5,307.36,0.13,Economy,CarrierA,11/19/2023,11/20/2023,Late,1,0.2,866.55,267.4032,1337.016,267.4032,470.466
ORD0019173,CUST00463,PROD00072,5/20/2022,Completed,8,166.22,0.09,Economy,CarrierB,5/25/2022,5/28/2022,Late,1,0.2,350,151.2602,1210.0816,242.01632,860.0816
ORD0019174,CUST00032,PROD00147,2/24/2022,Cancelled,5,220.96,0.03,Express,CarrierA,2/28/2022,3/2/2022,Late,1,0.18,619.35,214.3312,1071.656,192.89808,452.306
ORD0019175,CUST00098,PROD00196,5/21/2022,Completed,3,213.06,0.22,Standard,CarrierB,5/23/2022,5/26/2022,Late,1,0.1,219.3,166.1868,498.5604,49.85604,279.2604
ORD0019176,CUST00043,PROD00143,3/15/2022,Pending,5,132.07,0.23,Economy,CarrierD,3/17/2022,3/17/2022,On Time,0,0.1,509.8,101.6939,508.4695,50.84695,-1.3305
ORD0019177,CUST00381,PROD00111,5/15/2022,Completed,4,130.15,0.05,Same Day,CarrierA,5/17/2022,5/18/2022,Late,1,0.25,246,123.6425,494.57,123.6425,248.57
ORD0019178,CUST00351,PROD00058,9/23/2024,Completed,3,149.14,0.02,Express,CarrierB,9/25/2024,9/29/2024,Late,1,0,129.66,146.1572,438.4716,0,308.8116
ORD0019179,CUST00334,PROD00078,6/26/2024,Completed,4,118.68,0.25,Economy,CarrierE,6/29/2024,6/30/2024,Late,1,0.21,77.76,89.01,356.04,74.7684,278.28
ORD0019180,CUST00310,PROD00158,4/8/2024,Completed,6,243.46,0.13,Standard,CarrierC,4/11/2024,4/13/2024,Late,1,0.18,921.12,211.8102,1270.8612,228.755016,349.7412
ORD0019181,CUST00047,PROD00048,7/9/2024,Completed,6,251.57,0.07,Economy,CarrierE,7/12/2024,7/13/2024,Late,1,0.18,638.46,233.9601,1403.7606,252.676908,765.3006
ORD0019182,CUST00270,PROD00056,10/4/2023,Pending,5,270.51,0.02,Express,CarrierC,10/7/2023,10/8/2023,Late,1,0.25,923.85,265.0998,1325.499,331.37475,401.649
ORD0019183,CUST00432,PROD00042,1/14/2024,Completed,6,244.88,0.16,Express,CarrierB,1/15/2024,1/17/2024,Late,1,0.2,609.36,205.6992,1234.1952,246.83904,624.8352
ORD0019184,CUST00311,PROD00024,1/26/2022,Completed,3,134.76,0.17,Same Day,CarrierE,1/30/2022,1/31/2022,Late,1,0.2,229.32,111.8508,335.5524,67.11048,106.2324
ORD0019185,CUST00413,PROD00110,5/3/2023,Completed,3,64.28,0.22,Economy,CarrierE,5/7/2023,5/10/2023,Late,1,0.21,60.03,50.1384,150.4152,31.587192,90.3852
ORD0019186,CUST00431,PROD00052,3/11/2023,Completed,5,216.99,0.04,Economy,CarrierE,3/14/2023,3/17/2023,Late,1,0.1,780.75,208.3104,1041.552,104.1552,260.802
ORD0019187,CUST00063,PROD00171,8/4/2023,Completed,2,156.74,0.24,Standard,CarrierD,8/8/2023,8/12/2023,Late,1,0.2,274.26,119.1224,238.2448,47.64896,-36.0152
ORD0019188,CUST00019,PROD00034,3/3/2022,Completed,8,266.45,0.2,Standard,CarrierE,3/4/2022,3/7/2022,Late,1,0.2,1520.24,213.16,1705.28,341.056,185.04
ORD0019189,CUST00347,PROD00188,7/19/2022,Completed,3,143.99,0.24,Standard,CarrierB,7/24/2022,7/24/2022,On Time,0,0.2,339.78,109.4324,328.2972,65.65944,-11.4828
ORD0019190,CUST00393,PROD00003,5/5/2023,Completed,2,176.18,0.04,Economy,CarrierA,5/11/2023,5/12/2023,Late,1,0.25,295.48,169.1328,338.2656,84.5664,42.7856
ORD0019191,CUST00101,PROD00068,5/8/2023,Pending,3,268.29,0.21,Express,CarrierE,5/14/2023,5/15/2023,Late,1,0.2,484.29,211.9491,635.8473,127.16946,151.5573
ORD0019192,CUST00037,PROD00139,8/26/2024,Completed,8,149.67,0.17,Express,CarrierA,8/28/2024,8/30/2024,Late,1,0.1,607.28,124.2261,993.8088,99.38088,386.5288
ORD0019193,CUST00107,PROD00141,11/10/2023,Completed,7,268.96,0.05,Express,CarrierA,11/15/2023,11/19/2023,Late,1,0.18,1348.76,255.512,1788.584,321.94512,439.824
ORD0019194,CUST00092,PROD00050,4/13/2023,Completed,5,169.74,0.21,Express,CarrierC,4/15/2023,4/18/2023,Late,1,0.19,205.25,134.0946,670.473,127.38987,465.223
ORD0019195,CUST00308,PROD00082,4/26/2022,Completed,4,180.55,0.19,Standard,CarrierC,5/2/2022,5/6/2022,Late,1,0.1,506.16,146.2455,584.982,58.4982,78.822
ORD0019196,CUST00185,PROD00019,1/6/2023,Completed,7,188.43,0.16,Same Day,CarrierA,1/11/2023,1/14/2023,Late,1,0.18,624.61,158.2812,1107.9684,199.434312,483.3584
ORD0019197,CUST00216,PROD00044,10/13/2023,Completed,2,240.99,0.25,Same Day,CarrierC,10/14/2023,10/16/2023,Late,1,0.18,364.64,180.7425,361.485,65.0673,-3.155
ORD0019198,CUST00028,PROD00161,8/20/2022,Completed,5,138,0.15,Same Day,CarrierB,8/22/2022,8/22/2022,On Time,0,0.2,383.6,117.3,586.5,117.3,202.9
ORD0019199,CUST00036,PROD00166,3/24/2023,Pending,4,228.86,0.15,Express,CarrierD,3/28/2023,3/29/2023,Late,1,0,671.52,194.531,778.124,0,106.604
ORD0019200,CUST00372,PROD00003,8/2/2022,Completed,4,176.18,0.15,Economy,CarrierD,8/8/2022,8/9/2022,Late,1,0.25,590.96,149.753,599.012,149.753,8.052
ORD0019201,CUST00320,PROD00113,7/27/2022,Completed,8,194.97,0.14,Standard,CarrierB,8/2/2022,8/2/2022,On Time,0,0.2,1490.32,167.6742,1341.3936,268.27872,-148.9264
ORD0019202,CUST00018,PROD00065,4/12/2022,Cancelled,4,192,0.24,Express,CarrierC,4/15/2022,4/16/2022,Late,1,0.2,239.12,145.92,583.68,116.736,344.56
ORD0019203,CUST00345,PROD00163,3/20/2024,Pending,4,199.99,0.22,Express,CarrierB,3/22/2024,3/26/2024,Late,1,0.2,514.16,155.9922,623.9688,124.79376,109.8088
ORD0019204,CUST00419,PROD00164,1/10/2022,Completed,11,193.59,0.18,Standard,CarrierD,1/16/2022,1/16/2022,On Time,0,0.2,1204.28,158.7438,1746.1818,349.23636,541.9018
ORD0019205,CUST00196,PROD00166,4/18/2023,Completed,6,228.86,0.21,Express,CarrierC,4/23/2023,4/23/2023,On Time,0,0.22,1007.28,180.7994,1084.7964,238.655208,77.5164
ORD0019206,CUST00078,PROD00039,5/3/2022,Completed,8,237.02,0.1,Express,CarrierC,5/9/2022,5/9/2022,On Time,0,0.2,1107.44,213.318,1706.544,341.3088,599.104
ORD0019207,CUST00167,PROD00153,2/26/2024,Completed,4,133.76,0.24,Same Day,CarrierB,3/2/2024,3/6/2024,Late,1,0.2,133,101.6576,406.6304,81.32608,273.6304
ORD0019208,CUST00090,PROD00064,1/4/2022,Completed,6,154.73,0.17,Same Day,CarrierD,1/8/2022,1/12/2022,Late,1,0.2,447.42,128.4259,770.5554,154.11108,323.1354
ORD0019209,CUST00264,PROD00104,4/12/2023,Pending,7,201.6,0.24,Same Day,CarrierA,4/18/2023,4/18/2023,On Time,0,0.1,729.19,153.216,1072.512,107.2512,343.322
ORD0019210,CUST00472,PROD00013,9/16/2022,Completed,1,266.86,0.12,Standard,CarrierE,9/19/2022,9/22/2022,Late,1,0.25,167.33,234.8368,234.8368,58.7092,67.5068
ORD0019211,CUST00208,PROD00068,12/22/2023,Completed,6,268.29,0,Express,CarrierE,12/23/2023,12/27/2023,Late,1,0.2,968.58,268.29,1609.74,321.948,641.16
ORD0019212,CUST00212,PROD00070,6/28/2024,Completed,2,245.01,0.05,Same Day,CarrierC,7/2/2024,7/3/2024,Late,1,0.21,394.88,232.7595,465.519,97.75899,70.639
ORD0019213,CUST00271,PROD00075,2/17/2024,Completed,5,221.98,0.18,Same Day,CarrierC,2/21/2024,2/25/2024,Late,1,0.18,714.2,182.0236,910.118,163.82124,195.918
ORD0019214,CUST00263,PROD00001,2/13/2024,Completed,5,176.13,0.13,Standard,CarrierA,2/14/2024,2/16/2024,Late,1,0.18,390.2,153.2331,766.1655,137.90979,375.9655
ORD0019215,CUST00273,PROD00200,10/14/2022,Pending,5,271.49,0.2,Standard,CarrierB,10/15/2022,10/17/2022,Late,1,0.25,785.4,217.192,1085.96,271.49,300.56
ORD0019216,CUST00342,PROD00182,1/31/2022,Completed,1,133.16,0.08,Economy,CarrierE,2/3/2022,2/7/2022,Late,1,0.1,27.13,122.5072,122.5072,12.25072,95.3772
ORD0019217,CUST00214,PROD00098,11/19/2023,Pending,4,124.66,0.23,Standard,CarrierD,11/22/2023,11/23/2023,Late,1,0.1,353.48,95.9882,383.9528,38.39528,30.4728
ORD0019218,CUST00374,PROD00104,6/5/2023,Completed,3,201.6,0.02,Same Day,CarrierD,6/8/2023,6/10/2023,Late,1,0.25,312.51,197.568,592.704,148.176,280.194
ORD0019219,CUST00064,PROD00116,12/17/2023,Completed,4,280.85,0.22,Express,CarrierC,12/20/2023,12/22/2023,Late,1,0.21,699.72,219.063,876.252,184.01292,176.532
ORD0019220,CUST00012,PROD00137,9/12/2023,Pending,3,235.2,0.16,Express,CarrierE,9/16/2023,9/17/2023,Late,1,0.1,318.48,197.568,592.704,59.2704,274.224
ORD0019221,CUST00210,PROD00164,5/4/2022,Completed,4,193.59,0.21,Same Day,CarrierB,5/8/2022,5/10/2022,Late,1,0.19,437.92,152.9361,611.7444,116.231436,173.8244
ORD0019222,CUST00312,PROD00113,1/20/2024,Completed,7,194.97,0.17,Same Day,CarrierC,1/23/2024,1/26/2024,Late,1,0.1,1304.03,161.8251,1132.7757,113.27757,-171.2543
ORD0019223,CUST00174,PROD00103,7/10/2024,Completed,5,149.69,0.21,Express,CarrierE,7/13/2024,7/16/2024,Late,1,0.1,331.5,118.2551,591.2755,59.12755,259.7755
ORD0019224,CUST00431,PROD00037,5/10/2022,Completed,5,110.11,0.12,Express,CarrierC,5/16/2022,5/17/2022,Late,1,0.1,322,96.8968,484.484,48.4484,162.484
ORD0019225,CUST00256,PROD00106,1/16/2024,Completed,5,200.11,0.14,Economy,CarrierE,1/22/2024,1/26/2024,Late,1,0.21,268.05,172.0946,860.473,180.69933,592.423
ORD0019226,CUST00463,PROD00187,5/31/2023,Completed,4,210.26,0,Economy,CarrierD,6/4/2023,6/5/2023,Late,1,0.2,657.44,210.26,841.04,168.208,183.6
ORD0019227,CUST00101,PROD00108,4/25/2023,Pending,6,204.16,0.19,Same Day,CarrierC,5/1/2023,5/2/2023,Late,1,0.2,913.98,165.3696,992.2176,198.44352,78.2376
ORD0019228,CUST00016,PROD00021,1/2/2024,Completed,2,224.66,0.03,Express,CarrierD,1/6/2024,1/9/2024,Late,1,0.18,248.62,217.9202,435.8404,78.451272,187.2204
ORD0019229,CUST00197,PROD00148,2/13/2024,Completed,4,114.59,0.15,Economy,CarrierB,2/14/2024,2/15/2024,Late,1,0.2,412.08,97.4015,389.606,77.9212,-22.474
ORD0019230,CUST00258,PROD00129,6/26/2023,Completed,8,72.2,0.11,Same Day,CarrierE,6/28/2023,6/28/2023,On Time,0,0.2,50.88,64.258,514.064,102.8128,463.184
ORD0019231,CUST00384,PROD00187,8/8/2024,Completed,3,210.26,0.24,Same Day,CarrierC,8/13/2024,8/13/2024,On Time,0,0.1,493.08,159.7976,479.3928,47.93928,-13.6872
ORD0019232,CUST00244,PROD00028,7/12/2024,Completed,9,167.28,0.08,Economy,CarrierC,7/14/2024,7/17/2024,Late,1,0.2,947.52,153.8976,1385.0784,277.01568,437.5584
ORD0019233,CUST00348,PROD00199,4/8/2024,Completed,3,291.86,0.18,Economy,CarrierD,4/11/2024,4/15/2024,Late,1,0.19,533.94,239.3252,717.9756,136.415364,184.0356
ORD0019234,CUST00249,PROD00184,3/18/2022,Completed,4,308.31,0.2,Same Day,CarrierB,3/24/2022,3/28/2022,Late,1,0.2,704.32,246.648,986.592,197.3184,282.272
ORD0019235,CUST00105,PROD00108,7/2/2022,Completed,6,204.16,0.25,Standard,CarrierB,7/4/2022,7/5/2022,Late,1,0.22,913.98,153.12,918.72,202.1184,4.74
ORD0019236,CUST00182,PROD00009,1/1/2023,Completed,3,127.95,0.04,Express,CarrierA,1/5/2023,1/5/2023,On Time,0,0.1,366.66,122.832,368.496,36.8496,1.836
ORD0019237,CUST00155,PROD00193,10/19/2022,Completed,5,239.52,0.2,Economy,CarrierD,10/23/2022,10/25/2022,Late,1,0.25,902.9,191.616,958.08,239.52,55.18
ORD0019238,CUST00287,PROD00164,8/27/2024,Completed,5,193.59,0.09,Express,CarrierB,8/29/2024,8/31/2024,Late,1,0.22,547.4,176.1669,880.8345,193.78359,333.4345
ORD0019239,CUST00169,PROD00162,12/15/2023,Completed,4,226.58,0.1,Economy,CarrierA,12/20/2023,12/24/2023,Late,1,0.18,513.2,203.922,815.688,146.82384,302.488
ORD0019240,CUST00420,PROD00032,1/24/2023,Completed,5,116.13,0.14,Express,CarrierE,1/27/2023,1/27/2023,On Time,0,0.2,191.25,99.8718,499.359,99.8718,308.109
ORD0019241,CUST00047,PROD00066,6/6/2022,Completed,7,223.24,0.1,Standard,CarrierB,6/10/2022,6/11/2022,Late,1,0.18,775.81,200.916,1406.412,253.15416,630.602
ORD0019242,CUST00043,PROD00100,4/10/2022,Cancelled,5,43.42,0.13,Economy,CarrierE,4/11/2022,4/15/2022,Late,1,0.1,130.2,37.7754,188.877,18.8877,58.677
ORD0019243,CUST00321,PROD00153,6/26/2024,Pending,7,133.76,0.12,Economy,CarrierE,7/1/2024,7/2/2024,Late,1,0.18,232.75,117.7088,823.9616,148.313088,591.2116
ORD0019244,CUST00306,PROD00179,9/26/2023,Completed,4,310.76,0.03,Same Day,CarrierD,9/29/2023,10/1/2023,Late,1,0.25,750.64,301.4372,1205.7488,301.4372,455.1088
ORD0019245,CUST00221,PROD00191,7/6/2024,Completed,4,171.78,0.01,Standard,CarrierA,7/11/2024,7/12/2024,Late,1,0.18,92.64,170.0622,680.2488,122.444784,587.6088
ORD0019246,CUST00001,PROD00173,4/6/2024,Completed,5,123.55,0.02,Same Day,CarrierD,4/11/2024,4/15/2024,Late,1,0.1,524.3,121.079,605.395,60.5395,81.095
ORD0019247,CUST00200,PROD00154,4/20/2022,Completed,7,129.07,0.17,Express,CarrierE,4/26/2022,4/27/2022,Late,1,0.2,703.08,107.1281,749.8967,149.97934,46.8167
ORD0019248,CUST00441,PROD00021,11/10/2023,Completed,3,224.66,0.18,Express,CarrierB,11/12/2023,11/13/2023,Late,1,0,372.93,184.2212,552.6636,0,179.7336
ORD0019249,CUST00144,PROD00082,10/4/2023,Completed,3,180.55,0.08,Economy,CarrierD,10/7/2023,10/11/2023,Late,1,0,379.62,166.106,498.318,0,118.698
ORD0019250,CUST00378,PROD00179,9/27/2022,Completed,4,310.76,0.05,Economy,CarrierB,10/1/2022,10/5/2022,Late,1,0.2,750.64,295.222,1180.888,236.1776,430.248
ORD0019251,CUST00028,PROD00024,5/18/2022,Completed,6,134.76,0.17,Standard,CarrierD,5/23/2022,5/27/2022,Late,1,0.2,458.64,111.8508,671.1048,134.22096,212.4648
ORD0019252,CUST00342,PROD00111,11/19/2023,Completed,6,130.15,0.04,Economy,CarrierA,11/23/2023,11/27/2023,Late,1,0.1,369,124.944,749.664,74.9664,380.664
ORD0019253,CUST00338,PROD00092,3/5/2022,Completed,3,154.5,0.2,Standard,CarrierA,3/9/2022,3/9/2022,On Time,0,0.22,432.24,123.6,370.8,81.576,-61.44
ORD0019254,CUST00278,PROD00012,10/5/2023,Completed,6,299.45,0.13,Express,CarrierD,10/8/2023,10/11/2023,Late,1,0.1,1164.78,260.5215,1563.129,156.3129,398.349
ORD0019255,CUST00041,PROD00139,5/22/2023,Completed,6,149.67,0.01,Express,CarrierD,5/27/2023,5/31/2023,Late,1,0.21,455.46,148.1733,889.0398,186.698358,433.5798
ORD0019256,CUST00332,PROD00155,4/19/2024,Completed,5,212.43,0.09,Standard,CarrierB,4/24/2024,4/24/2024,On Time,0,0.25,986,193.3113,966.5565,241.639125,-19.4435
ORD0019257,CUST00147,PROD00023,12/1/2023,Completed,3,80.55,0.23,Same Day,CarrierE,12/3/2023,12/3/2023,On Time,0,0.18,185.91,62.0235,186.0705,33.49269,0.1605
ORD0019258,CUST00345,PROD00161,9/3/2024,Completed,4,138,0.16,Economy,CarrierD,9/9/2024,9/13/2024,Late,1,0.2,306.88,115.92,463.68,92.736,156.8
ORD0019259,CUST00178,PROD00092,8/21/2024,Completed,4,154.5,0.22,Economy,CarrierD,8/26/2024,8/28/2024,Late,1,0.25,576.32,120.51,482.04,120.51,-94.28
ORD0019260,CUST00315,PROD00166,2/28/2024,Completed,2,228.86,0.19,Economy,CarrierE,3/1/2024,3/3/2024,Late,1,0.21,335.76,185.3766,370.7532,77.858172,34.9932
ORD0019261,CUST00325,PROD00183,12/16/2022,Completed,6,281.52,0.17,Standard,CarrierC,12/20/2022,12/20/2022,On Time,0,0.19,1111.92,233.6616,1401.9696,266.374224,290.0496
ORD0019262,CUST00418,PROD00198,5/27/2022,Pending,3,247.14,0.01,Same Day,CarrierA,5/28/2022,6/1/2022,Late,1,0.2,539.82,244.6686,734.0058,146.80116,194.1858
ORD0019263,CUST00167,PROD00170,12/1/2022,Pending,2,135.28,0.13,Standard,CarrierE,12/4/2022,12/7/2022,Late,1,0.2,240.44,117.6936,235.3872,47.07744,-5.0528
ORD0019264,CUST00123,PROD00123,6/16/2023,Completed,2,167.74,0.1,Express,CarrierC,6/18/2023,6/22/2023,Late,1,0.25,134.02,150.966,301.932,75.483,167.912
ORD0019265,CUST00074,PROD00157,4/5/2024,Completed,6,144.91,0.13,Same Day,CarrierD,4/8/2024,4/9/2024,Late,1,0.1,816.42,126.0717,756.4302,75.64302,-59.9898
ORD0019266,CUST00239,PROD00034,7/8/2023,Completed,4,266.45,0.09,Economy,CarrierC,7/10/2023,7/10/2023,On Time,0,0.19,760.12,242.4695,969.878,184.27682,209.758
ORD0019267,CUST00249,PROD00125,5/11/2024,Cancelled,7,192.91,0.24,Standard,CarrierC,5/12/2024,5/15/2024,Late,1,0.2,346.15,146.6116,1026.2812,205.25624,680.1312
ORD0019268,CUST00263,PROD00057,6/24/2024,Pending,4,163,0.23,Same Day,CarrierA,6/28/2024,7/2/2024,Late,1,0.18,89.04,125.51,502.04,90.3672,413
ORD0019269,CUST00252,PROD00003,2/11/2023,Completed,4,176.18,0.22,Standard,CarrierA,2/14/2023,2/15/2023,Late,1,0,590.96,137.4204,549.6816,0,-41.2784
ORD0019270,CUST00357,PROD00006,12/10/2022,Completed,7,41.75,0.05,Same Day,CarrierB,12/13/2022,12/16/2022,Late,1,0.1,247.94,39.6625,277.6375,27.76375,29.6975
ORD0019271,CUST00111,PROD00048,10/14/2023,Completed,8,251.57,0.17,Economy,CarrierC,10/16/2023,10/18/2023,Late,1,0.2,851.28,208.8031,1670.4248,334.08496,819.1448
ORD0019272,CUST00180,PROD00102,6/5/2023,Completed,3,211.15,0.21,Same Day,CarrierB,6/7/2023,6/11/2023,Late,1,0.1,387.3,166.8085,500.4255,50.04255,113.1255
ORD0019273,CUST00188,PROD00192,8/14/2023,Completed,4,244.79,0.15,Economy,CarrierB,8/20/2023,8/23/2023,Late,1,0.21,719.84,208.0715,832.286,174.78006,112.446
ORD0019274,CUST00308,PROD00120,7/13/2024,Completed,7,151.46,0.2,Same Day,CarrierA,7/19/2024,7/19/2024,On Time,0,0.1,771.19,121.168,848.176,84.8176,76.986
ORD0019275,CUST00207,PROD00013,4/29/2024,Completed,5,266.86,0.13,Express,CarrierA,5/1/2024,5/3/2024,Late,1,0,836.65,232.1682,1160.841,0,324.191
ORD0019276,CUST00234,PROD00036,10/22/2023,Completed,6,272.4,0.12,Standard,CarrierC,10/24/2023,10/28/2023,Late,1,0.1,975.84,239.712,1438.272,143.8272,462.432
ORD0019277,CUST00024,PROD00070,12/6/2023,Completed,6,245.01,0.17,Express,CarrierD,12/11/2023,12/12/2023,Late,1,0.2,1184.64,203.3583,1220.1498,244.02996,35.5098
ORD0019278,CUST00026,PROD00033,2/10/2024,Pending,6,106.34,0.07,Same Day,CarrierB,2/11/2024,2/15/2024,Late,1,0.1,106.14,98.8962,593.3772,59.33772,487.2372
ORD0019279,CUST00381,PROD00105,5/16/2022,Completed,7,292.26,0.22,Economy,CarrierD,5/20/2022,5/21/2022,Late,1,0.25,1273.86,227.9628,1595.7396,398.9349,321.8796
ORD0019280,CUST00218,PROD00057,2/8/2022,Completed,5,163,0.08,Economy,CarrierC,2/12/2022,2/12/2022,On Time,0,0.25,111.3,149.96,749.8,187.45,638.5
ORD0019281,CUST00494,PROD00055,11/16/2022,Completed,8,151.17,0.01,Same Day,CarrierD,11/20/2022,11/23/2022,Late,1,0.1,972.72,149.6583,1197.2664,119.72664,224.5464
